ship_city,ship_state,ship_postal_code,location_id
JALPAIGURI,WEST BENGAL,735101.0,5425
COCHIN,KERALA,682002.0,5426
Buxar,BIHAR,802103.0,5427
SHILLONG,MEGHALAYA,793005.0,5428
MANGALURU,KARNATAKA,575004.0,5429
Bathery,KERALA,673596.0,5430
Bhavnagar,Gujarat,364001.0,5431
Mumbai,MAHARASHTRA,400056.0,5432
Kodakara,KERALA,680684.0,5433
SHILLONG,MEGHALAYA,793009.0,5434
KANNAMANGALAM ALAPPUZHA DISTRICT,KERALA,690103.0,5435
CHANDRAPUR,MAHARASHTRA,442402.0,5436
NUVEM,GOA,403604.0,5437
ARAKONAM,TAMIL NADU,631001.0,5438
ERNAKULAM,KERALA,682506.0,5439
JAMNAGAR,Gujarat,361140.0,5440
PALAKKAD,KERALA,678506.0,5441
MURWARA KATNI,MADHYA PRADESH,483501.0,5442
KOLLAM,KERALA,691007.0,5443
Kangra,HIMACHAL PRADESH,176001.0,5444
Kadapa,ANDHRA PRADESH,516390.0,5445
Bahadrabad Gas plant HARIDWAR,UTTARAKHAND,249403.0,5446
Bangalore,KARNATAKA,560045.0,5447
BAREILLY,UTTAR PRADESH,243003.0,5448
mumbai,MAHARASHTRA,400016.0,5449
ERODE,TAMIL NADU,638011.0,5450
Pareo,BIHAR,802160.0,5451
KANNIYAKUMARI,TAMIL NADU,629851.0,5452
Noida,UTTAR PRADESH,201307.0,5453
Thiruvananthapuram,KERALA,695024.0,5454
Imphal,MANIPUR,795010.0,5455
PUDUCHERRY,PUDUCHERRY,605011.0,5456
JAMMU,JAMMU & KASHMIR,180012.0,5457
Bangalore,KARNATAKA,560073.0,5458
Cherthala,KERALA,688531.0,5459
GURUGRAM,HARYANA,122008.0,5460
KHUNTI,JHARKHAND,835210.0,5461
HAVERI,KARNATAKA,581110.0,5462
BETUL,MADHYA PRADESH,460447.0,5463
MUMBAi,MAHARASHTRA,400089.0,5464
Secunderabad.,TELANGANA,500015.0,5465
KURSEONG,WEST BENGAL,734203.0,5466
JAMAI,MADHYA PRADESH,480551.0,5467
Guntur  district,ANDHRA PRADESH,522265.0,5468
Tirunelveli,TAMIL NADU,627007.0,5469
Barbigha,BIHAR,811101.0,5470
KANHIRODE,KERALA,670592.0,5471
RAIPUR,CHHATTISGARH,492008.0,5472
new delhi,DELHI,110025.0,5473
VAZHAPADI,TAMIL NADU,636111.0,5474
Faizabad,UTTAR PRADESH,224001.0,5475
BENGALURU,KARNATAKA,560074.0,5476
New Delhi,Delhi,110019.0,5477
NUH,HARYANA,122107.0,5478
SHAHDOL,MADHYA PRADESH,484114.0,5479
Bhopal,MADHYA PRADESH,462030.0,5480
HYDERABAD,TELANGANA,502336.0,5481
BANGALORE,KARNATAKA,560084.0,5482
BHIWANI,HARYANA,127020.0,5483
SALEM,TAMIL NADU,636302.0,5484
Torangallu,KARNATAKA,583275.0,5485
WARANGAL,TELANGANA,506004.0,5486
Hyderabad,TELANGANA,500077.0,5487
NASHIK,MAHARASHTRA,422012.0,5488
MUMBAI 400070,MAHARASHTRA,400070.0,5489
CHALLAPALLE,ANDHRA PRADESH,521126.0,5490
KOZHIKODE,KERALA,673020.0,5491
THIRUVANANTHAPURAM,KERALA,695008.0,5492
PANTHEERAMKAVU,KERALA,673019.0,5493
SHAHJAHANPUR,UTTAR PRADESH,242127.0,5494
KARKAL,KARNATAKA,574110.0,5495
hoshiarpur,PUNJAB,146001.0,5496
VIRUDHUNAGAR,TAMIL NADU,626117.0,5497
53miles,HIMACHAL PRADESH,176056.0,5498
MYSORE,KARNATAKA,570004.0,5499
New Delhi,DELHI,110008.0,5500
"Mudichur,chennai",TAMIL NADU,600048.0,5501
NAVSARI,Gujarat,396450.0,5502
PUNE,MAHARASHTRA,412202.0,5503
"Mondh , Bhadohi",UTTAR PRADESH,221406.0,5504
Ambattur,TAMIL NADU,600053.0,5505
Secundrabad,TELANGANA,500061.0,5506
MUNIYAPPAN KOVIL,TAMIL NADU,637303.0,5507
Pune,MAHARASHTRA,411013.0,5508
Cuttack,ODISHA,754021.0,5509
SEHORE,MADHYA PRADESH,466001.0,5510
TIRUPPUR,TAMIL NADU,641652.0,5511
HOOGHLY,WEST BENGAL,712248.0,5512
Amalapuram,ANDHRA PRADESH,533201.0,5513
JAMSHEDPUR,JHARKHAND,831002.0,5514
COIMBATORE 641041,TAMIL NADU,641041.0,5515
BAKHRI,BIHAR,848201.0,5516
MURSHIDABAD,WEST BENGAL,742226.0,5517
Asansol,WEST BENGAL,713301.0,5518
Gangtok,SIKKIM,737102.0,5519
SANGOLE,MAHARASHTRA,413309.0,5520
Chennai -600053,TAMIL NADU,600053.0,5521
KANHANGAD,KERALA,671314.0,5522
GUWAHATI,ASSAM,781037.0,5523
ZIRA,PUNJAB,142047.0,5524
Alangad,KERALA,683511.0,5525
Berhampore,WEST BENGAL,742149.0,5526
DHANAURA,UTTAR PRADESH,244231.0,5527
UDUPI,KARNATAKA,576107.0,5528
Ghaziabad,UTTAR PRADESH,201011.0,5529
"PUDUPAKKAM VILLAGE, SIRUSERI",TAMIL NADU,603103.0,5530
JADUGORA,JHARKHAND,832102.0,5531
"kattanam  , allepy",KERALA,690503.0,5532
NEW DELHI,DELHI,110071.0,5533
Ropar,PUNJAB,140001.0,5534
Siruguppa,KARNATAKA,583121.0,5535
Ernakulam,KERALA,683562.0,5536
BENGALURU 560064,KARNATAKA,560064.0,5537
SAGAR,MADHYA PRADESH,470001.0,5538
TUNDLA KHAM,UTTAR PRADESH,283204.0,5539
"Hajipur, Vaishali",BIHAR,844101.0,5540
Thimmarayagowda layout Banashankari 3rd statge,KARNATAKA,560085.0,5541
Pune,MAHARASHTRA,411008.0,5542
KARWI,UTTAR PRADESH,210205.0,5543
BHOPAL,MADHYA PRADESH,462021.0,5544
KUDAL,MAHARASHTRA,416520.0,5545
KOTA,RAJASTHAN,324008.0,5546
RIICO INDUSTRIAL AREA GUDLI,RAJASTHAN,313201.0,5547
JAIPUR,RAJASTHAN,303301.0,5548
KOLKATA,WEST BENGAL,700110.0,5549
Lucknow,UTTAR PRADESH,226001.0,5550
AMBALA CANTT,HARYANA,133001.0,5551
SURAT,Gujarat,394510.0,5552
New Delhi,Delhi,110024.0,5553
kharghar,MAHARASHTRA,410210.0,5554
Kalyan west,MAHARASHTRA,421311.0,5555
Chengalpattu,TAMIL NADU,603003.0,5556
hyderabad,TELANGANA,500079.0,5557
VYTHIRI,KERALA,673591.0,5558
ANDIPATTI,TAMIL NADU,625512.0,5559
PALAKKAD,KERALA,678007.0,5560
UTTAR KAMAKHYAGURI,WEST BENGAL,736202.0,5561
JHANSI,UTTAR PRADESH,284128.0,5562
Cochin,KERALA,682024.0,5563
New Delhi,DELHI,110067.0,5564
MANGALURU,KARNATAKA,575008.0,5565
ISMAILABAD,HARYANA,136129.0,5566
KHAMBHAT,Gujarat,388620.0,5567
KALADHUNGI,UTTARAKHAND,263139.0,5568
MAIHAR,MADHYA PRADESH,485771.0,5569
KOCHI,KERALA,682507.0,5570
NAWABGANJ,UTTAR PRADESH,225204.0,5571
PERAMBAKKAM,TAMIL NADU,631402.0,5572
GURUGRAM,HARYANA,122005.0,5573
TALASARI,MAHARASHTRA,401606.0,5574
Rajsamand,RAJASTHAN,313329.0,5575
chennai,TAMIL NADU,600093.0,5576
Pollachi,TAMIL NADU,642104.0,5577
AMRAVATI,MAHARASHTRA,444607.0,5578
NAWANSHAHR,PUNJAB,144514.0,5579
Mettur,TAMIL NADU,636401.0,5580
PANAJI,GOA,403004.0,5581
BANGARAPET,KARNATAKA,563114.0,5582
Chitranjan,WEST BENGAL,713331.0,5583
BHARATPUR,RAJASTHAN,321001.0,5584
THANE (w),MAHARASHTRA,400610.0,5585
ROURKELA,ODISHA,770032.0,5586
Vasind,MAHARASHTRA,421601.0,5587
"Perunna, changanacherry, kottayam",KERALA,686102.0,5588
TIRUVALLUR,TAMIL NADU,600060.0,5589
DINDORI,MAHARASHTRA,422202.0,5590
Thalore Thrissur,KERALA,680306.0,5591
KANPUR,UTTAR PRADESH,208023.0,5592
SOUTH GOA,GOA,403604.0,5593
RAIPUR,CHHATTISGARH,492004.0,5594
QUEPEM,GOA,403705.0,5595
Thane mumbai,MAHARASHTRA,401107.0,5596
HUNSUR,KARNATAKA,571105.0,5597
tuticorin,TAMIL NADU,628101.0,5598
Visakhapatnam,ANDHRA PRADESH,530001.0,5599
KOTTAYAM,KERALA,686010.0,5600
BAHARAGORA,JHARKHAND,832101.0,5601
SALBANI,WEST BENGAL,721132.0,5602
HUKERI,KARNATAKA,591309.0,5603
KANDLA,Gujarat,370210.0,5604
Bhagalpur,BIHAR,812001.0,5605
VIJAYAWADA,ANDHRA PRADESH,521101.0,5606
WARANGAL,TELANGANA,506349.0,5607
KALKA,HARYANA,133302.0,5608
bhubaneswar,ODISHA,751012.0,5609
AHMEDABAD,Gujarat,382455.0,5610
Garhshankar,PUNJAB,144532.0,5611
JHALRAPATAN,RAJASTHAN,326023.0,5612
Noida,UTTAR PRADESH,201309.0,5613
PUDUCHERRY,PUDUCHERRY,605004.0,5614
Naidupeta,ANDHRA PRADESH,524126.0,5615
Tathawade  pune,MAHARASHTRA,411033.0,5616
Thrikakara,KERALA,682021.0,5617
Nidadavole,ANDHRA PRADESH,534301.0,5618
Thrissur,KERALA,680501.0,5619
KHARDAHA,WEST BENGAL,700112.0,5620
KHARDAHA,WEST BENGAL,700117.0,5621
PATNA,Bihar,800003.0,5622
Dehradun,UTTARAKHAND,248197.0,5623
KANJIKODE INDUSTRIAL AREA,KERALA,678623.0,5624
Haldwani district nainital,UTTARAKHAND,263139.0,5625
Berhampur,ODISHA,760005.0,5626
KOTHAPALLE,ANDHRA PRADESH,533447.0,5627
VARANASI,UTTAR PRADESH,221004.0,5628
PANACHIKKAD,KERALA,686531.0,5629
Deralakatte,KARNATAKA,575018.0,5630
MIRZAPUR,UTTAR PRADESH,231304.0,5631
MADHIRA,TELANGANA,507203.0,5632
SIKANDRA RAO,UTTAR PRADESH,204215.0,5633
GUWAHATIGuwahati,ASSAM,781005.0,5634
BARIPADA,ODISHA,757001.0,5635
Vadodara,Gujarat,390001.0,5636
AHMEDABAD 380014,Gujarat,380014.0,5637
aligarh,UTTAR PRADESH,202001.0,5638
Ahmednagar,MAHARASHTRA,414003.0,5639
"Hanamkonda, WARANGAL Urban",TELANGANA,506001.0,5640
NEW DELHI,DELHI,110066.0,5641
KONNI,KERALA,689691.0,5642
Warangal,TELANGANA,506002.0,5643
Kanjirapilly,KERALA,686508.0,5644
LUCKNOW,UTTAR PRADESH,226023.0,5645
Nashik,MAHARASHTRA,422001.0,5646
KHANAPUR,MAHARASHTRA,415307.0,5647
RAIPUR,CHHATTISGARH,492015.0,5648
KOSI KALAN,UTTAR PRADESH,281403.0,5649
JAMALPUR,BIHAR,811214.0,5650
Kolkata,WEST BENGAL,700016.0,5651
RAMPURHAT II,WEST BENGAL,731217.0,5652
jamnagar,Gujarat,361008.0,5653
MURUM,MAHARASHTRA,413605.0,5654
Mumbai,MAHARASHTRA,400010.0,5655
udaipur,RAJASTHAN,313001.0,5656
"Vashi, new Mumbai.",MAHARASHTRA,400703.0,5657
Trivandurm,KERALA,695023.0,5658
HAFLONG,ASSAM,788819.0,5659
PANJIM,GOA,403521.0,5660
AMALAPURAM,ANDHRA PRADESH,533210.0,5661
Mumbai,MAHARASHTRA,400615.0,5662
Pallikoda,TAMIL NADU,635809.0,5663
PONNAMARAVATHI,TAMIL NADU,622407.0,5664
Pandharpur,MAHARASHTRA,413304.0,5665
Bheemunipatnam,ANDHRA PRADESH,531163.0,5666
HUBBALLI,KARNATAKA,580021.0,5667
MYSURU,KARNATAKA,570028.0,5668
"Khandavalli, peravali mandal, west godavari",ANDHRA PRADESH,534330.0,5669
Gandhinagar,Gujarat,382421.0,5670
Surat,Gujarat,395002.0,5671
Chennai,TAMIL NADU,600014.0,5672
"Thane west ,Majiwade",MAHARASHTRA,400601.0,5673
CHIRALA,ANDHRA PRADESH,523157.0,5674
PARVATHIPURAM,ANDHRA PRADESH,535522.0,5675
GORAYA,PUNJAB,144409.0,5676
Coimbatore,TAMIL NADU,641036.0,5677
New Delhi,New Delhi,110075.0,5678
Berhampur,ODISHA,760008.0,5679
CHANGODAR GIDC,Gujarat,382213.0,5680
CHAKIA,BIHAR,845412.0,5681
PUNE,MAHARASHTRA,410501.0,5682
Udaipur,RAJASTHAN,313001.0,5683
FAROOQNAGAR,TELANGANA,509216.0,5684
North Kalamassery,KERALA,683104.0,5685
BODH GAYA,BIHAR,824231.0,5686
Kolar,KARNATAKA,563101.0,5687
delhi,DELHI,110088.0,5688
Alwar,RAJASTHAN,301410.0,5689
Nizamabad,TELANGANA,503245.0,5690
HYDERABAD,TELANGANA,502300.0,5691
CHENNAI,TAMIL NADU,600084.0,5692
THIRUVALLA,KERALA,689106.0,5693
New Delhi,DELHI,110013.0,5694
NILAKKOTTAI,TAMIL NADU,624208.0,5695
BHAVANISAGAR,TAMIL NADU,638451.0,5696
BHADRESWAR,WEST BENGAL,712139.0,5697
New Delhi,DELHI,110089.0,5698
Bhagalpur,Bihar,812002.0,5699
BHILAI,CHHATTISGARH,490026.0,5700
GURUGRAM,HARYANA,122012.0,5701
NTPC Barh Township,BIHAR,803213.0,5702
DELHI,DELHI,110091.0,5703
KANGRA,HIMACHAL PRADESH,176029.0,5704
WANAPARTHY,TELANGANA,509103.0,5705
NELLORE,ANDHRA PRADESH,524346.0,5706
RAMPUR,HIMACHAL PRADESH,172001.0,5707
KHORDHA,ODISHA,752057.0,5708
KODUNGALLUR,KERALA,680667.0,5709
WARANGAL URBAN,TELANGANA,506370.0,5710
Visakhapatnam,ANDHRA PRADESH,530004.0,5711
SURAJGARH,RAJASTHAN,333029.0,5712
GHATAL,WEST BENGAL,721148.0,5713
PUTHUNAGARAM,KERALA,678505.0,5714
BANSWARA,RAJASTHAN,327001.0,5715
New Delhi,New Delhi,110070.0,5716
KOLKATA,WEST BENGAL,700012.0,5717
THRISSUR,KERALA,680691.0,5718
KOLHAPUR,MAHARASHTRA,416007.0,5719
VIRAR (w),MAHARASHTRA,401303.0,5720
Kochi,KERALA,682023.0,5721
YELLAPUR,KARNATAKA,581359.0,5722
MATENHAIL,HARYANA,124106.0,5723
KOLKATA  39,WEST BENGAL,700039.0,5724
UDUPI,KARNATAKA,576115.0,5725
VELUR,TAMIL NADU,638182.0,5726
Gauriganj,UTTAR PRADESH,227409.0,5727
RAEBARELI,UTTAR PRADESH,229122.0,5728
CHENNAI,TAMIL NADU,600052.0,5729
PADMAPUR,ODISHA,765025.0,5730
JALNA,MAHARASHTRA,431213.0,5731
JALALABAD,PUNJAB,152024.0,5732
Baleshwar,ODISHA,756001.0,5733
Mumbai,MAHARASHTRA,400709.0,5734
SIBSAGAR,ASSAM,785681.0,5735
ARERAJ,BIHAR,845411.0,5736
Ernakulam,KERALA,683575.0,5737
Pune,MAHARASHTRA,411045.0,5738
KARAIKKUDI,TAMIL NADU,630307.0,5739
new delhi,delhi,110062.0,5740
mangalore,KARNATAKA,575001.0,5741
Tirupati,ANDHRA PRADESH,517520.0,5742
SHANKARAMPET A,TELANGANA,502271.0,5743
PUNE-411014,MAHARASHTRA,411014.0,5744
PERUVALLUR,KERALA,673638.0,5745
NAVI MUMBAI,MAHARASHTRA,400710.0,5746
PATNA,BIHAR,803213.0,5747
SODPUR,WEST BENGAL,700113.0,5748
AMBALA Cantt,HARYANA,133001.0,5749
HAPUR,UTTAR PRADESH,245101.0,5750
Canacona,GOA,403702.0,5751
LAWAN,CHHATTISGARH,493526.0,5752
PALAKKAD,KERALA,679533.0,5753
Wadakkanchery,KERALA,680589.0,5754
vallapuzha palakkad,KERALA,679336.0,5755
"KURNOOL, India",ANDHRA PRADESH,518004.0,5756
Bhubaneswar,ODISHA,751002.0,5757
SIRUGUPPA,KARNATAKA,583121.0,5758
KATHGODAM,UTTARAKHAND,263126.0,5759
Kottayam,KERALA,686019.0,5760
Mumbai,MAHARASHTRA,401101.0,5761
pune,MAHARASHTRA,411045.0,5762
KAMOTHE,MAHARASHTRA,410209.0,5763
"Mangalam, TIRUPATI",ANDHRA PRADESH,517507.0,5764
JAMDA,ODISHA,757045.0,5765
Kolkata,WEST BENGAL,700046.0,5766
AURANGABAD,MAHARASHTRA,431006.0,5767
CHIKITI,ODISHA,761010.0,5768
KHAMMAM,TELANGANA,507166.0,5769
Ghaziabad,UTTAR PRADESH,201013.0,5770
Ichhapur,WEST BENGAL,743144.0,5771
CHINTAMANI,KARNATAKA,563128.0,5772
MADHUBANI,BIHAR,847212.0,5773
SHILLONG,MEGHALAYA,793003.0,5774
Kolkata,WEST BENGAL,700059.0,5775
DHULE,MAHARASHTRA,425422.0,5776
GURGAON,HARYANA,122015.0,5777
KOLHAPUR,MAHARASHTRA,416104.0,5778
Coimbatore,TAMIL NADU,641653.0,5779
SHAMLI,UTTAR PRADESH,247776.0,5780
KAILASAGIRI,TAMIL NADU,635808.0,5781
MAHESANA,Gujarat,384002.0,5782
JAMMU,JAMMU & KASHMIR,180006.0,5783
BARAMULA,JAMMU & KASHMIR,193101.0,5784
VIJAPURA,KARNATAKA,586109.0,5785
Ernakulam,KERALA,682020.0,5786
New Delhi,DELHI,110074.0,5787
QUILANDY,KERALA,673305.0,5788
KUNDAPURA,KARNATAKA,576201.0,5789
DEVARAPALLI,ANDHRA PRADESH,534313.0,5790
MANDLA,MADHYA PRADESH,481665.0,5791
Bangalore,KARNATAKA,560064.0,5792
DIBRUGARH,ASSAM,786003.0,5793
DANTEWADA,CHHATTISGARH,494449.0,5794
KHAMGAON,MAHARASHTRA,444303.0,5795
SIANA,UTTAR PRADESH,203412.0,5796
MAVOOR,KERALA,673008.0,5797
Bargarh,ODISHA,768052.0,5798
EAST KHASI HILLS,MEGHALAYA,793018.0,5799
JAMMU,JAMMU & KASHMIR,181133.0,5800
Chennai,TAMIL NADU,600097.0,5801
MASAURHI,BIHAR,804452.0,5802
BARAMATI,MAHARASHTRA,413102.0,5803
DERGAON,ASSAM,785614.0,5804
PAHARPUR,BIHAR,845458.0,5805
KOVVURU,ANDHRA PRADESH,534350.0,5806
Nirmal,TELANGANA,504106.0,5807
MADURAI,TAMIL NADU,625001.0,5808
GADWAL,TELANGANA,509125.0,5809
MEHAM DISTT. ROHTAK,HARYANA,124112.0,5810
SANOOR,KARNATAKA,574114.0,5811
Kapurthala,PUNJAB,144601.0,5812
NADUVANNUR  Kozhikode (district )Balussery(town),KERALA,673614.0,5813
SALEM,TAMIL NADU,637501.0,5814
Pimpalgaon,MAHARASHTRA,422209.0,5815
Imphal east,MANIPUR,795001.0,5816
Pune,MAHARASHTRA,411034.0,5817
MADHUPUR,JHARKHAND,815353.0,5818
PATHANAMTHITTA,KERALA,689672.0,5819
MAHOBA,UTTAR PRADESH,210427.0,5820
Thrissur dt,KERALA,680751.0,5821
"Elakamon, VARKALA",KERALA,695310.0,5822
"FEROKE,calicut",KERALA,673631.0,5823
MULAGUMUDU,TAMIL NADU,629167.0,5824
VIJAYAPURA,KARNATAKA,562135.0,5825
Khanivali,MAHARASHTRA,421312.0,5826
KALAMASSERY,KERALA,682022.0,5827
Navi mumbai,MAHARASHTRA,412210.0,5828
Mainpuri,UTTAR PRADESH,205001.0,5829
Visakhapatnam,ANDHRA PRADESH,530046.0,5830
CHANGANACHERRY,KERALA,686104.0,5831
EDAVILANGU,KERALA,680664.0,5832
PORAYAR,TAMIL NADU,609307.0,5833
JALANDHAR,PUNJAB,144006.0,5834
Varanasi,UTTAR PRADESH,221010.0,5835
ASSANDH,HARYANA,132039.0,5836
CHANDANNAGAR,WEST BENGAL,712136.0,5837
Nanded,MAHARASHTRA,431709.0,5838
PEBBAIR,TELANGANA,509104.0,5839
SHIMLA,HIMACHAL PRADESH,171003.0,5840
PHULABANI,ODISHA,762001.0,5841
BENGALURU,KARNATAKA,562106.0,5842
RANIPETTAI,TAMIL NADU,632401.0,5843
WEST GODAVARI,ANDHRA PRADESH,534235.0,5844
"South Kalamassery, Ernakulam",KERALA,682033.0,5845
DELHI,DELHI,110027.0,5846
GUNA,MADHYA PRADESH,473287.0,5847
PONNEKALLUP,ANDHRA PRADESH,522018.0,5848
Gautam Budha Nagar,UTTAR PRADESH,201008.0,5849
AMBARNATH,MAHARASHTRA,421505.0,5850
PERINTHALMANNA,KERALA,679325.0,5851
Supane,MAHARASHTRA,415114.0,5852
chennai,TAMIL NADU,600036.0,5853
DHARWAD,KARNATAKA,580008.0,5854
MEDAK,TELANGANA,502277.0,5855
TIRUNELVELI,TAMIL NADU,627004.0,5856
THRISSUR,KERALA,680614.0,5857
RANGAPARA,ASSAM,784101.0,5858
Kendrapara,ODISHA,754227.0,5859
Thrissur,KERALA,680564.0,5860
KALYANI,WEST BENGAL,741234.0,5861
NAUGARH,UTTAR PRADESH,272207.0,5862
Srinagar,JAMMU & KASHMIR,190007.0,5863
KUNDGOL,KARNATAKA,581113.0,5864
Bangalore,KARNATAKA,560079.0,5865
MULGUND,KARNATAKA,582117.0,5866
BHONGIR,TELANGANA,508116.0,5867
Bhilai,CHHATTISGARH,490020.0,5868
VAZHAYUR,KERALA,673633.0,5869
PERUMBAVOOR,KERALA,683545.0,5870
THRISSUR,KERALA,680655.0,5871
"Mohli, Dharamshala",HIMACHAL PRADESH,176215.0,5872
Neyveli,TAMIL NADU,607803.0,5873
Mathura,UTTAR PRADESH,281004.0,5874
SONIPAT,HARYANA,131027.0,5875
ADOOR,KERALA,691551.0,5876
Kunnamkulam,KERALA,680542.0,5877
"Kottaram, Kanyakumari",TAMIL NADU,629703.0,5878
NAWADA,BIHAR,805126.0,5879
JAIPUR,RAJASTHAN,302031.0,5880
Satagalli 1st stage,KARNATAKA,570019.0,5881
THRISSUR,KERALA,680004.0,5882
RAMPURA PHUL,PUNJAB,151103.0,5883
HAORA,WEST BENGAL,711104.0,5884
mumbai,MAHARASHTRA,400076.0,5885
Thrissur,KERALA,680306.0,5886
TIRUVETHIPURAM,TAMIL NADU,604407.0,5887
"Peringara p o,Tiruvalla",KERALA,689108.0,5888
Patna,BIHAR,800020.0,5889
Ladwa state- kurukshetra,HARYANA,136132.0,5890
Bhubaneswar,ODISHA,751006.0,5891
COURTALAM,TAMIL NADU,627818.0,5892
PALAKKAD,KERALA,678681.0,5893
PADIYAM,KERALA,680612.0,5894
Bengaluru east,KARNATAKA,560087.0,5895
"ROURKELA , DIST - SUNDARGARH",ODISHA,769002.0,5896
GODDA,JHARKHAND,814133.0,5897
Harugeri,KARNATAKA,591220.0,5898
Satara,MAHARASHTRA,415002.0,5899
NEW DELHI 110016,DELHI,110016.0,5900
Nagpur,MAHARASHTRA,440017.0,5901
Baraut,UTTAR PRADESH,250611.0,5902
EAST GODAVARI,ANDHRA PRADESH,533003.0,5903
IBRAHIMPATNAM,ANDHRA PRADESH,521456.0,5904
korba,CHHATTISGARH,495677.0,5905
Pariyaram,KERALA,670503.0,5906
AMBIKANAGARA,KARNATAKA,581363.0,5907
Pratapgarh,UTTAR PRADESH,230139.0,5908
RATNAGIRI,MAHARASHTRA,415602.0,5909
Yerraguntla,ANDHRA PRADESH,516309.0,5910
Madikeri,KARNATAKA,571248.0,5911
Vellore,TAMIL NADU,632514.0,5912
PILKHUWA,UTTAR PRADESH,245304.0,5913
BHILAI DURG,CHHATTISGARH,490006.0,5914
KOTHAMANGALAM,KERALA,686691.0,5915
BIRPUR,BIHAR,854340.0,5916
RAMANUJGANJ,CHHATTISGARH,497220.0,5917
ATCHUTAPURAM APSEZ,ANDHRA PRADESH,531011.0,5918
MUMBAI - 400062,MAHARASHTRA,400062.0,5919
Ambernath East Dist Thane,MAHARASHTRA,421501.0,5920
BANTVAL,KARNATAKA,574231.0,5921
BASAVAKALYAN,KARNATAKA,585327.0,5922
DUNGARPUR,RAJASTHAN,314406.0,5923
HAMIRPUR,HIMACHAL PRADESH,177001.0,5924
TUMKUR,KARNATAKA,572106.0,5925
ANUPPUR,MADHYA PRADESH,484887.0,5926
BARAPALI,ODISHA,768029.0,5927
Thane,MAHARASHTRA,401203.0,5928
Nagpur,MAHARASHTRA,440005.0,5929
ALUR,KARNATAKA,573213.0,5930
Hubli,KARNATAKA,580030.0,5931
DHULE,MAHARASHTRA,424005.0,5932
CHINCHANI,MAHARASHTRA,401103.0,5933
TEZU,ARUNACHAL PRADESH,792001.0,5934
WARDHA,MAHARASHTRA,442102.0,5935
ERNAKULAM DISTRICT,KERALA,683518.0,5936
Arvi Wardha,MAHARASHTRA,442201.0,5937
Kalyan,MAHARASHTRA,421102.0,5938
ALAPPUZHA,KERALA,688532.0,5939
Naranapura,KARNATAKA,577547.0,5940
MADURAI- 625004,TAMIL NADU,625004.0,5941
Khurja(bulandshar),UTTAR PRADESH,203131.0,5942
CHANDAUSI,UTTAR PRADESH,244412.0,5943
INDORE,MADHYA PRADESH,452002.0,5944
PARIA,BIHAR,811211.0,5945
Ujjain,MADHYA PRADESH,456010.0,5946
ALLAHABAD,UTTAR PRADESH,211013.0,5947
INDORE,MADHYA PRADESH,452003.0,5948
SALEM,TAMIL NADU,636001.0,5949
KOLLAM,KERALA,691502.0,5950
KUNNATHUR,KERALA,690540.0,5951
"BARRACKPORE , KOLKATA",WEST BENGAL,700120.0,5952
Jorhat,ASSAM,785616.0,5953
GAGRET,HIMACHAL PRADESH,177201.0,5954
CHAGALLU,ANDHRA PRADESH,534342.0,5955
COIMBATORE,TAMIL NADU,641016.0,5956
"RAIGARH, Navi Mumbai",MAHARASHTRA,410210.0,5957
UNNAO,UTTAR PRADESH,209867.0,5958
DAHIVADI,MAHARASHTRA,415508.0,5959
UTHAMAPALAYAM,TAMIL NADU,625533.0,5960
REIS MAGOS,GOA,403114.0,5961
Range reddy dist,TELANGANA,500091.0,5962
SOMVARPET,KARNATAKA,571236.0,5963
VADODARA,Gujarat,390004.0,5964
"Khadki,pune",MAHARASHTRA,411003.0,5965
Sibsagar,ASSAM,785697.0,5966
Belthara Road,UTTAR PRADESH,221715.0,5967
balumath,JHARKHAND,829202.0,5968
PANDHARKAODA,MAHARASHTRA,445302.0,5969
Navi mumbai,MAHARASHTRA,410206.0,5970
BANGALORE,KARNATAKA,560058.0,5971
VIJAY PORE,JAMMU & KASHMIR,184120.0,5972
bhopal,MADHYA PRADESH,462041.0,5973
BAGALKOT,KARNATAKA,587101.0,5974
Ambedkar Nagar,UTTAR PRADESH,224168.0,5975
KOLKATA,WEST BENGAL,700081.0,5976
ANKLESHWAR,Gujarat,393002.0,5977
AGRA,UTTAR PRADESH,283119.0,5978
UNJHA,Gujarat,384170.0,5979
Jagdalpur,CHHATTISGARH,494001.0,5980
KALYAN (East),MAHARASHTRA,421306.0,5981
VENGATHUR,TAMIL NADU,602002.0,5982
Chennai,TAMIL NADU,600061.0,5983
HYDERABAD,TELANGANA,500077.0,5984
MANDIDEEP,MADHYA PRADESH,462046.0,5985
VIJAYAWADA,ANDHRA PRADESH,521130.0,5986
Okhaport,Gujarat,361350.0,5987
ALLAHABAD,UTTAR PRADESH,212404.0,5988
BAMBOOFLAT,ANDAMAN & NICOBAR ,744107.0,5989
HALDIA,WEST BENGAL,721645.0,5990
Tenkasi,TAMIL NADU,627855.0,5991
BASUDEBPUR/bhadrak,ODISHA,756125.0,5992
Jamshedpur,JHARKHAND,831004.0,5993
Nellore,ANDHRA PRADESH,524305.0,5994
JALANDHAR,PUNJAB,144009.0,5995
HYDERABAD,TELANGANA,502305.0,5996
PILLAIARKUPPAM,PUDUCHERRY,607402.0,5997
JAMMU,JAMMU & KASHMIR,181132.0,5998
MAJHIHARA,ODISHA,752103.0,5999
HYDERABAD,TELANGANA,500012.0,6000
